Date,Weather_Code,Max_Temp_C,Min_Temp_C,Mean_Temp_C,Precipitation_mm,Rain_mm,Precip_Hours,Daylight_sec,Sunshine_sec,Max_Wind_Speed_mps,Local Route,Light Rail,Peak Service,Rapid Route,School,Other
2021-11-08,53,22.8,13.2,17.2,1.7,1.7,5.0,49553.49,43361.3,17.1,9798,5040,140,9354,4516,67.0
2021-11-09,3,21.7,10.3,15.7,0.0,0.0,0.0,49663.66,46166.07,18.3,10671,5459,143,10233,4732,38.0
2021-11-10,55,18.7,11.4,15.2,5.0,5.0,15.0,49772.84,15316.54,15.3,10766,5418,158,10274,4747,68.0
2021-11-11,63,20.9,8.9,14.0,9.7,9.7,7.0,49880.94,34217.04,22.0,11004,5523,129,10359,4731,77.0
2021-11-12,65,16.1,9.1,11.5,39.3,39.3,22.0,49987.79,13110.32,20.1,9123,5189,113,9312,3660,57.0
2021-11-13,61,13.3,7.9,10.1,10.5,10.5,20.0,50093.29,1603.21,18.1,2225,3257,0,4599,0,17.0
2021-11-14,53,11.5,6.3,8.7,3.0,3.0,12.0,50197.29,42566.4,33.2,1462,2109,0,3289,0,16.0
2021-11-15,51,12.0,5.9,8.6,0.8,0.8,5.0,50299.65,33246.04,32.7,10197,5165,154,9988,4451,80.0
2021-11-16,3,16.5,5.5,10.5,0.0,0.0,0.0,50400.24,46954.27,24.1,10946,5979,165,11113,4641,50.0
2021-11-17,3,18.4,4.7,11.9,0.0,0.0,0.0,50498.91,46573.01,14.7,11074,6058,153,11305,4574,42.0
2021-11-18,3,21.4,6.2,14.5,0.0,0.0,0.0,50595.51,40900.97,21.9,10609,6167,143,11415,4464,51.0
2021-11-19,53,20.7,13.6,16.6,3.0,3.0,14.0,50689.91,25200.0,23.4,10516,6492,128,10990,4013,48.0
2021-11-20,61,18.7,11.2,14.6,8.1,8.1,17.0,50781.94,5696.02,15.3,2440,3756,0,4993,0,26.0
2021-11-21,53,15.1,10.8,12.4,3.7,3.7,12.0,50871.47,5846.19,20.2,1677,2593,0,3849,0,19.0
2021-11-22,51,19.0,9.3,13.7,0.4,0.4,4.0,50958.33,36685.25,19.7,10505,5865,168,11053,4531,33.0
2021-11-23,51,20.9,7.9,15.0,0.7,0.7,5.0,51042.37,20636.69,12.0,11289,6341,167,11741,4457,51.0
2021-11-24,61,21.3,12.6,16.8,7.5,7.5,13.0,51123.45,12913.7,13.9,10571,5992,175,11603,4309,62.0
2021-11-25,65,21.9,14.1,17.7,21.7,21.7,17.0,51202.2,19916.24,15.4,10397,6065,134,11144,4115,38.0
2021-11-26,61,15.8,9.8,13.3,15.7,15.7,21.0,51279.1,58.64,26.4,10451,6524,113,11230,3746,63.0
2021-11-27,53,15.2,9.0,11.2,2.8,2.8,12.0,51354.06,10553.55,24.7,2728,3949,0,5549,0,22.0
2021-11-28,3,18.6,8.1,12.8,0.0,0.0,0.0,51426.97,42524.03,18.1,1820,2837,0,4416,0,20.0
2021-11-29,51,21.7,9.0,15.0,0.2,0.2,2.0,51497.73,47622.98,13.3,10741,6438,181,11422,4195,51.0
2021-11-30,51,24.1,10.4,17.7,0.2,0.2,1.0,51566.24,48321.0,14.4,11367,6862,195,12653,4084,48.0
2021-12-01,61,23.2,15.2,18.5,2.4,2.4,1.0,51632.4,47351.36,13.8,11388,6868,203,12338,3985,83.0
2021-12-02,3,26.5,11.3,19.2,0.0,0.0,0.0,51696.11,48440.69,14.3,11386,6669,185,12560,3815,64.0
2021-12-03,55,27.1,14.4,19.8,1.8,1.8,6.0,51757.27,48496.96,19.0,11420,7405,161,12708,3479,51.0
2021-12-04,53,24.7,12.9,17.5,1.5,1.5,4.0,51815.76,45256.4,23.2,2878,4304,0,5796,0,18.0
2021-12-05,51,16.8,9.0,13.5,0.5,0.5,5.0,51871.48,28394.31,18.1,1835,3029,0,4304,0,27.0
2021-12-06,3,20.6,6.7,14.2,0.0,0.0,0.0,51924.34,34004.77,14.8,10902,6586,194,11920,3265,45.0
2021-12-07,51,23.0,11.2,17.4,1.7,1.7,7.0,51974.23,48695.98,20.0,11101,7148,214,12939,3347,42.0
2021-12-08,65,19.1,13.0,15.0,17.9,17.9,11.0,52021.05,22495.19,19.1,11353,6969,213,12215,2565,76.0
2021-12-09,63,19.5,12.0,14.9,20.0,20.0,15.0,52064.68,29970.45,15.2,11059,6942,199,12064,2369,52.0
2021-12-10,63,13.9,11.0,12.3,20.3,20.3,19.0,52105.04,2316.99,26.3,10141,6917,141,11752,1883,41.0
2021-12-11,55,19.6,10.6,14.4,1.9,1.9,3.0,52142.01,33894.42,21.7,2880,4493,0,5914,0,26.0
2021-12-12,3,21.5,9.5,14.9,0.0,0.0,0.0,52175.49,48879.5,15.5,2015,3304,0,4498,0,26.0
2021-12-13,3,25.7,10.3,16.8,0.0,0.0,0.0,52205.39,41189.78,13.7,10459,6772,179,11968,917,58.0
2021-12-14,3,26.3,9.1,17.9,0.0,0.0,0.0,52231.61,42556.55,9.3,11100,7081,221,12751,841,57.0
2021-12-15,53,27.6,11.1,18.9,1.7,1.7,4.0,52254.35,38953.05,26.0,10815,6909,216,12610,854,44.0
2021-12-16,3,25.3,10.1,17.6,0.0,0.0,0.0,52273.82,48969.55,20.5,11175,7493,197,13145,756,63.0
2021-12-17,3,25.7,10.6,18.2,0.0,0.0,0.0,52290.02,48984.57,16.3,10707,7812,161,12696,596,52.0
2021-12-18,61,28.7,13.1,20.4,4.4,4.4,5.0,52302.95,38375.73,21.4,2820,4036,0,5516,0,17.0
2021-12-19,63,22.0,15.0,18.6,21.1,21.1,12.0,52312.6,9523.95,30.1,1585,2348,0,3549,0,40.0
2021-12-20,3,25.3,11.6,18.2,0.0,0.0,0.0,52318.98,49011.49,18.4,8432,6021,172,10552,4,44.0
2021-12-21,3,28.1,9.5,18.7,0.0,0.0,0.0,52322.1,49014.41,17.3,8405,6122,156,10569,0,55.0
2021-12-22,3,28.0,11.3,19.7,0.0,0.0,0.0,52321.96,49014.32,25.4,8074,5410,122,9419,0,55.0
2021-12-23,51,27.8,15.6,20.0,0.4,0.4,3.0,52318.57,32485.15,22.3,6891,4653,83,8183,0,28.0
2021-12-24,51,26.6,14.7,19.9,0.3,0.3,3.0,52311.95,33402.1,19.4,4877,3422,29,6010,0,25.0
2021-12-25,3,27.4,16.4,21.8,0.0,0.0,0.0,52302.1,45881.09,11.8,79,409,0,156,0,0.0
2021-12-26,65,24.4,13.8,17.9,26.2,26.2,7.0,52289.03,32481.24,16.2,1263,2186,0,3243,0,19.0
2021-12-27,51,18.2,11.7,14.7,0.3,0.3,2.0,52272.76,28525.34,21.5,1561,2038,0,3406,3,20.0
2021-12-28,3,20.0,9.4,14.2,0.0,0.0,0.0,52253.3,48951.05,17.3,1756,2352,0,3775,0,13.0
2021-12-29,3,23.7,6.4,15.6,0.0,0.0,0.0,52230.68,48930.15,11.2,4248,2987,12,4744,0,31.0
2021-12-30,0,27.0,10.0,18.8,0.0,0.0,0.0,52204.91,48906.32,11.6,4349,2957,16,4988,0,40.0
2021-12-31,0,30.3,12.2,20.7,0.0,0.0,0.0,52176.01,48879.59,12.6,4379,3044,17,5077,0,12.0
2022-01-01,1,28.2,11.4,20.4,0.0,0.0,0.0,52144.0,48849.96,13.1,1028,1653,0,2245,0,9.0
2022-01-02,61,30.9,14.1,22.5,1.4,1.4,2.0,52108.9,45561.86,17.6,1510,1951,0,3136,0,18.0
2022-01-03,51,27.5,15.0,21.1,0.8,0.8,6.0,52070.74,48782.16,15.0,1633,2026,0,3206,0,18.0
2022-01-04,51,27.1,15.5,20.7,0.5,0.5,3.0,52029.16,47592.26,15.3,5744,3581,54,6655,0,36.0
2022-01-05,53,24.8,14.1,19.6,1.1,1.1,4.0,51983.98,40989.16,23.0,5643,3514,49,6297,0,40.0
2022-01-06,63,25.1,18.0,20.6,20.0,20.0,21.0,51935.32,30688.39,22.5,5438,3846,50,6286,0,26.0
2022-01-07,65,24.3,17.6,20.0,39.1,39.1,19.0,51883.29,17678.94,17.5,5292,4167,51,6005,0,38.0
2022-01-08,51,25.9,16.7,21.1,1.5,1.5,10.0,51828.01,46478.52,20.9,2193,4014,0,4242,0,21.0
2022-01-09,51,25.5,15.0,20.3,0.4,0.4,3.0,51769.61,44906.23,13.2,1473,2326,0,3350,0,30.0
2022-01-10,3,28.7,17.6,23.0,0.0,0.0,0.0,51708.19,41553.6,14.6,5732,3548,73,6644,0,25.0
2022-01-11,63,23.3,18.2,21.2,6.1,6.1,12.0,51643.89,25865.17,11.1,5879,3545,75,6608,0,27.0
2022-01-12,51,24.2,15.9,19.7,1.2,1.2,7.0,51576.8,45463.91,17.6,5972,3783,70,6911,0,29.0
2022-01-13,51,24.2,16.4,19.8,0.7,0.7,3.0,51507.06,37130.12,16.3,6164,3667,79,6893,0,30.0
2022-01-14,63,24.7,15.2,19.8,4.1,4.1,6.0,51434.78,30222.16,11.9,6282,3971,49,7008,0,39.0
2022-01-15,61,26.1,16.8,20.9,8.5,8.5,14.0,51360.07,39235.64,18.3,2138,2727,0,4133,0,16.0
2022-01-16,51,29.1,15.5,21.6,0.1,0.1,1.0,51283.06,39218.6,16.8,1602,2180,0,3427,0,15.0
2022-01-17,51,26.6,16.2,21.0,0.2,0.2,2.0,51203.85,16365.03,15.9,6047,3723,82,7129,0,32.0
2022-01-18,61,20.7,16.3,18.5,7.6,7.6,8.0,51122.56,2578.46,14.8,5810,3703,84,6896,0,37.0
2022-01-19,3,21.2,13.9,17.4,0.0,0.0,0.0,51039.29,42086.77,25.2,6419,4160,81,7608,0,39.0
2022-01-20,3,20.4,13.1,16.5,0.0,0.0,0.0,50954.16,43340.23,29.3,6598,4140,93,7647,0,34.0
2022-01-21,51,23.3,12.3,17.6,0.2,0.2,2.0,50867.28,40364.83,16.6,6639,4430,62,7920,0,43.0
2022-01-22,3,25.2,12.8,18.0,0.0,0.0,0.0,50778.76,47035.53,15.1,2402,3283,0,4831,0,37.0
2022-01-23,3,25.0,10.7,17.9,0.0,0.0,0.0,50688.69,46994.88,12.9,1616,2475,0,3771,0,22.0
2022-01-24,3,24.5,13.3,18.9,0.0,0.0,0.0,50596.35,41582.43,10.8,6584,4094,113,7577,0,45.0
2022-01-25,3,26.7,15.5,20.5,0.0,0.0,0.0,50501.28,40562.25,13.2,6884,4342,105,7925,0,49.0
2022-01-26,51,26.4,16.4,20.6,0.1,0.1,1.0,50403.62,46170.61,15.2,1716,2424,0,3957,0,22.0
2022-01-27,3,26.8,14.4,20.4,0.0,0.0,0.0,50303.55,46298.31,15.6,7246,4565,94,8304,0,43.0
2022-01-28,63,26.8,15.7,21.0,3.8,3.8,6.0,50201.21,37884.61,14.7,7358,4799,83,8416,0,51.0
2022-01-29,63,24.2,18.8,21.1,7.8,7.8,11.0,50096.76,13472.93,10.9,2345,2973,0,4511,0,18.0
2022-01-30,63,26.6,18.5,21.3,10.0,10.0,6.0,49990.36,38782.23,18.8,1852,2574,0,4106,0,44.0
2022-01-31,55,26.8,16.7,21.0,1.8,1.8,3.0,49882.12,45979.12,12.3,8241,4904,99,8679,901,24.0
2022-02-01,53,26.7,15.5,21.1,2.8,2.8,9.0,49772.23,33879.34,17.4,11002,5388,112,10088,5151,55.0
2022-02-02,51,24.9,14.6,19.3,1.2,1.2,7.0,49660.8,39501.64,23.1,11578,5892,114,10954,5852,53.0
2022-02-03,51,21.0,11.2,15.5,0.3,0.3,1.0,49547.98,43254.88,18.3,11957,6060,114,11081,5967,50.0
2022-02-04,3,20.2,9.9,15.0,0.0,0.0,0.0,49433.92,45728.42,27.2,12029,6319,100,11191,5591,56.0
2022-02-05,3,20.3,11.3,15.6,0.0,0.0,0.0,49318.74,40683.49,22.7,2730,3889,0,5175,0,26.0
2022-02-06,3,21.1,11.5,15.7,0.0,0.0,0.0,49202.57,45698.42,25.1,1888,2750,0,4112,0,14.0
2022-02-07,3,21.5,11.6,16.2,0.0,0.0,0.0,49085.54,45647.11,19.1,11886,5832,136,11005,5760,53.0
2022-02-08,53,22.5,9.7,16.0,1.3,1.3,2.0,48967.79,44121.84,13.2,12201,6345,135,11943,5865,84.0
2022-02-09,51,25.0,9.7,18.1,0.1,0.1,1.0,48849.43,45541.12,18.3,12354,6322,142,11858,5729,78.0
2022-02-10,55,27.3,13.6,19.7,1.5,1.5,4.0,48730.59,38128.24,20.5,12567,6327,128,11990,5629,61.0
2022-02-11,51,23.4,14.1,18.4,0.7,0.7,5.0,48611.38,39600.0,17.5,12311,7163,114,12151,5266,64.0
2022-02-12,3,24.0,11.5,17.0,0.0,0.0,0.0,48491.93,45374.51,20.2,2922,5166,0,6031,0,23.0
2022-02-13,51,23.8,10.8,17.1,0.2,0.2,2.0,48371.4,37087.0,12.0,2005,2887,0,4341,0,31.0
2022-02-14,3,27.0,11.3,19.4,0.0,0.0,0.0,48249.25,45201.7,8.4,12202,6435,143,11899,5591,59.0
2022-02-15,2,30.0,12.2,20.6,0.0,0.0,0.0,48125.6,44895.71,11.4,12650,6590,157,12662,5542,63.0
2022-02-16,3,28.0,15.1,21.0,0.0,0.0,0.0,48000.6,43067.48,9.1,13027,6466,157,12947,5466,55.0
2022-02-17,3,27.0,14.0,20.3,0.0,0.0,0.0,47874.36,38377.7,16.6,13057,6728,149,12883,5477,80.0
2022-02-18,3,26.8,14.0,19.5,0.0,0.0,0.0,47747.01,44720.14,19.5,12716,7199,127,12989,5208,59.0
2022-02-19,3,23.2,12.6,17.9,0.0,0.0,0.0,47618.67,44596.72,17.7,3023,4443,0,5958,0,32.0
2022-02-20,3,26.6,13.4,19.8,0.0,0.0,0.0,47489.47,44472.31,20.7,2036,3038,0,4399,0,21.0
2022-02-21,3,26.4,12.9,19.7,0.0,0.0,0.0,47359.52,44347.04,19.9,12663,6651,143,12389,5514,50.0
2022-02-22,51,22.2,14.9,18.3,0.8,0.8,4.0,47228.93,34946.77,20.2,13219,6963,171,13410,5472,69.0
2022-02-23,53,24.6,17.8,20.1,1.3,1.3,6.0,47097.83,29575.79,17.1,13157,7269,161,13136,5415,100.0
2022-02-24,63,25.0,17.6,19.7,17.6,17.6,14.0,46966.32,15012.5,13.5,13206,7039,138,13205,5581,140.0
2022-02-25,63,22.5,17.6,19.1,14.7,14.7,19.0,46834.51,11925.2,16.3,12510,6966,134,12570,5326,69.0
2022-02-26,63,22.0,16.5,18.3,21.0,21.0,23.0,46702.51,17256.51,13.3,2856,5034,0,5933,0,17.0
2022-02-27,51,24.1,14.0,18.6,0.8,0.8,4.0,46570.43,37387.17,9.5,1958,3660,0,4666,0,33.0
2022-02-28,63,23.7,16.0,18.8,10.5,10.5,13.0,46438.38,30569.67,13.7,13125,6930,161,13403,5547,71.0
2022-03-01,63,22.7,16.4,19.0,4.4,4.4,11.0,46306.45,35117.91,23.9,12288,7427,192,13710,2193,43.0
2022-03-02,63,18.5,16.2,17.2,17.1,17.1,20.0,46174.75,380.3,18.1,13166,7064,196,14058,5354,54.0
2022-03-03,51,23.4,15.7,19.2,0.2,0.2,2.0,46043.39,42367.05,29.0,13811,7614,193,14616,5631,86.0
2022-03-04,51,26.2,16.6,21.0,0.7,0.7,7.0,45912.45,39416.64,17.5,13944,8003,170,14636,5217,115.0
2022-03-05,63,25.1,16.4,19.0,11.9,11.9,14.0,45781.18,16884.41,14.3,2941,4142,0,6034,0,11.0
2022-03-06,61,24.2,16.0,19.2,5.9,5.9,8.0,45649.04,24021.95,27.8,1935,3126,0,4911,11,20.0
2022-03-07,63,22.9,16.8,19.1,9.2,9.2,7.0,45516.15,19558.38,28.4,13340,7215,191,13970,5386,47.0
2022-03-08,63,18.9,13.7,17.0,34.7,34.7,23.0,45382.58,2374.9,27.6,13366,7524,212,14318,5319,89.0
2022-03-09,51,19.1,12.2,15.7,0.4,0.4,2.0,45248.44,18525.27,21.2,13929,8144,209,15109,5254,63.0
2022-03-10,3,20.3,10.2,14.8,0.0,0.0,0.0,45113.83,41850.25,13.4,13773,7887,184,15192,5233,85.0
2022-03-11,2,21.1,7.2,14.2,0.0,0.0,0.0,44978.83,41799.45,14.0,13492,8348,175,14959,4656,49.0
2022-03-12,51,22.8,9.6,16.1,0.3,0.3,2.0,44843.54,41748.82,15.7,3099,4842,0,6933,0,21.0
2022-03-13,51,23.1,10.3,16.6,0.1,0.1,1.0,44708.05,41698.36,12.5,2028,3748,0,5191,0,21.0
2022-03-14,51,24.4,9.7,16.5,0.1,0.1,1.0,44572.45,41620.46,17.5,2098,3309,0,5210,0,26.0
2022-03-15,51,21.2,12.7,17.1,0.7,0.7,7.0,44436.83,35545.24,16.3,14148,8159,250,15778,4983,57.0
2022-03-16,51,21.4,11.1,16.2,0.8,0.8,5.0,44301.29,20855.84,11.8,14079,8440,267,15871,5085,137.0
2022-03-17,53,22.5,13.8,18.1,1.4,1.4,3.0,44165.9,35356.37,17.1,14363,8534,241,16272,5140,110.0
2022-03-18,51,25.6,12.6,18.7,0.3,0.3,3.0,44030.77,41080.34,14.5,13920,8671,191,15136,4728,109.0
2022-03-19,51,22.9,12.9,18.2,0.1,0.1,1.0,43895.96,39168.44,14.5,3189,5160,0,6911,0,34.0
2022-03-20,51,24.7,10.7,16.5,0.5,0.5,2.0,43761.6,40066.31,12.4,2006,3196,0,4803,0,7.0
2022-03-21,3,22.7,12.2,17.4,0.0,0.0,0.0,43627.75,36955.0,13.1,13377,7956,208,14689,4899,75.0
2022-03-22,51,25.8,12.4,18.2,0.1,0.1,1.0,43494.5,38473.77,17.6,14014,8326,254,15939,4914,101.0
2022-03-23,3,24.3,13.1,18.1,0.0,0.0,0.0,43361.96,38809.84,21.8,14095,8541,232,15849,4697,54.0
2022-03-24,55,19.9,12.5,15.4,3.4,3.4,10.0,43230.19,17126.66,10.6,13605,8230,260,15712,4796,69.0
2022-03-25,51,20.6,13.7,16.5,0.6,0.6,4.0,43098.52,31748.97,15.4,13446,8656,182,15567,4428,49.0
2022-03-26,51,21.0,12.4,16.2,0.9,0.9,6.0,42966.43,37346.89,16.7,3022,4629,0,6642,0,19.0
2022-03-27,51,22.3,13.1,17.2,0.1,0.1,1.0,42834.02,32140.34,14.6,2031,2942,0,4909,0,33.0
2022-03-28,61,22.7,13.6,16.9,2.0,2.0,4.0,42701.38,30124.93,10.5,13027,7620,254,14486,4896,49.0
2022-03-29,51,22.2,15.8,18.2,0.6,0.6,5.0,42568.59,23006.6,17.8,13418,8535,255,15308,4970,57.0
2022-03-30,63,22.5,14.7,17.6,6.5,6.5,14.0,42435.72,29215.57,10.0,13667,8693,261,15187,5042,80.0
2022-03-31,51,19.4,11.2,14.7,0.2,0.2,2.0,42302.88,38646.14,27.2,13451,8495,248,15075,4955,62.0
2022-04-01,51,15.7,10.5,12.5,0.2,0.2,2.0,42170.12,35255.22,30.2,12837,8514,181,14617,4692,67.0
2022-04-02,53,15.0,10.9,12.7,3.1,3.1,12.0,42037.55,9749.7,19.1,2751,4433,0,6021,0,15.0
2022-04-03,53,17.5,10.9,13.7,1.1,1.1,3.0,41905.25,27073.46,23.0,2052,3363,0,5203,0,56.0
2022-04-04,51,19.1,9.4,13.6,0.4,0.4,1.0,41773.3,34708.03,19.1,13714,7935,266,14466,4936,48.0
2022-04-05,3,20.0,7.5,13.6,0.0,0.0,0.0,41641.79,38335.28,14.1,14132,8463,285,15602,5037,50.0
2022-04-06,61,19.3,12.2,15.4,3.3,3.3,10.0,41510.81,20739.32,14.3,14261,8349,249,15143,4690,68.0
2022-04-07,63,14.7,12.4,13.5,24.4,24.4,23.0,41380.45,897.41,17.1,12644,7607,224,13913,4633,55.0
2022-04-08,61,17.2,12.8,14.8,9.8,9.8,18.0,41250.79,10108.8,19.2,12639,7956,190,13976,4039,48.0
2022-04-09,51,19.7,14.2,15.9,2.2,2.2,11.0,41121.93,14356.01,12.8,3084,4630,0,6502,0,30.0
2022-04-10,51,21.6,13.0,16.4,0.4,0.4,3.0,40993.96,36498.45,11.0,2035,3536,0,5237,0,24.0
2022-04-11,61,23.6,9.9,15.7,2.5,2.5,2.0,40866.97,35463.63,10.1,9488,7256,253,12413,0,40.0
2022-04-12,51,18.4,11.1,14.0,0.8,0.8,4.0,40741.06,35256.05,14.7,10254,7869,277,13742,0,48.0
2022-04-13,3,19.9,8.2,13.0,0.0,0.0,0.0,40616.32,36924.59,11.9,9915,7671,235,13210,0,58.0
2022-04-14,3,19.5,7.3,12.4,0.0,0.0,0.0,40492.09,36561.27,7.9,9845,7470,173,12618,0,83.0
2022-04-15,3,20.8,6.4,12.6,0.0,0.0,0.0,40367.91,35886.36,14.2,1155,2768,0,3000,0,8.0
2022-04-16,3,21.6,6.7,13.2,0.0,0.0,0.0,40243.86,36441.02,10.4,2541,4171,0,5337,0,12.0
2022-04-17,3,20.1,7.8,13.0,0.0,0.0,0.0,40120.03,36351.61,15.8,1569,3203,0,4099,0,14.0
2022-04-18,3,21.0,7.1,13.5,0.0,0.0,0.0,39996.51,36000.0,12.8,1839,3064,0,4454,0,22.0
2022-04-19,63,17.6,9.3,13.9,18.3,18.3,8.0,39873.38,4724.72,18.6,9097,6941,231,12267,0,51.0
2022-04-20,51,18.5,8.2,13.0,1.0,1.0,5.0,39750.72,34917.77,19.7,9682,7575,238,13207,0,48.0
2022-04-21,51,17.6,6.4,11.8,0.1,0.1,1.0,39628.64,36000.0,13.3,9704,7564,221,13175,0,49.0
2022-04-22,3,17.4,7.6,11.9,0.0,0.0,0.0,39507.21,36002.15,13.0,9307,7546,160,12607,0,50.0
2022-04-23,3,18.4,6.2,11.6,0.0,0.0,0.0,39386.55,31080.88,13.0,2932,4614,0,6026,0,21.0
2022-04-24,3,19.3,8.6,12.8,0.0,0.0,0.0,39266.74,35995.71,13.7,2094,5283,0,5204,0,18.0
2022-04-25,51,17.9,7.2,12.4,0.5,0.5,4.0,39147.87,35521.68,9.8,1675,3039,0,4089,0,11.0
2022-04-26,51,18.2,10.8,13.9,0.6,0.6,5.0,39030.05,28884.78,13.7,14074,8797,238,15608,2913,63.0
2022-04-27,55,16.2,11.2,13.8,5.0,5.0,9.0,38913.37,0.0,11.4,14299,8797,252,15723,5160,92.0
2022-04-28,51,18.0,12.9,14.9,0.5,0.5,5.0,38797.94,5089.13,12.0,14221,8741,252,15995,5169,71.0
2022-04-29,53,20.7,11.1,16.1,0.8,0.8,4.0,38683.86,34368.68,14.5,13989,9034,198,15513,5070,50.0
2022-04-30,61,16.0,7.1,13.5,13.8,13.8,11.0,38571.24,21370.7,21.3,2947,4949,0,6182,0,17.0
2022-05-01,3,15.9,3.2,9.2,0.0,0.0,0.0,38460.18,35330.68,11.9,2116,3635,0,5166,0,15.0
2022-05-02,3,17.4,3.8,10.0,0.0,0.0,0.0,38350.79,35214.14,10.0,13602,8231,262,15038,4737,65.0
2022-05-03,3,17.6,5.2,10.4,0.0,0.0,0.0,38243.18,35099.34,13.4,14452,8861,271,16091,4884,64.0
2022-05-04,63,15.7,6.0,11.3,13.4,13.4,10.0,38136.75,22710.34,19.7,14028,8768,263,15588,4916,118.0
2022-05-05,61,14.8,6.4,11.0,2.9,2.9,5.0,38031.08,34872.51,15.0,14014,8862,254,16040,4773,72.0
2022-05-06,3,10.8,0.9,6.2,0.0,0.0,0.0,37926.24,34760.18,21.2,12690,8920,162,13686,3786,1105.0
2022-05-07,51,10.8,2.5,6.7,0.3,0.3,3.0,37822.33,34648.71,27.7,2957,4761,0,6214,0,18.0
2022-05-08,3,14.1,4.3,8.5,0.0,0.0,0.0,37719.43,34538.21,18.0,1815,3424,0,4869,0,18.0
2022-05-09,51,16.2,2.0,8.8,0.1,0.1,1.0,37617.66,34428.77,10.5,13333,8416,261,14670,4528,53.0
2022-05-10,51,16.6,8.3,12.5,0.1,0.1,1.0,37517.09,30596.69,17.9,13618,8881,270,15462,4768,97.0
2022-05-11,61,15.4,10.0,12.5,6.7,6.7,10.0,37417.82,0.0,17.4,13897,8834,256,15412,4604,67.0
2022-05-12,63,15.0,12.1,13.4,36.6,36.6,23.0,37319.96,0.0,8.9,12449,7602,250,13954,4386,56.0
2022-05-13,51,19.0,11.9,14.8,1.9,1.9,10.0,37223.59,29481.34,8.9,13176,8858,167,15019,4461,71.0
2022-05-14,51,17.4,10.6,14.2,0.8,0.8,3.0,37128.83,2530.74,15.3,2993,4715,0,6276,0,17.0
2022-05-15,63,15.7,10.9,14.2,4.8,4.8,9.0,37035.78,10224.33,17.7,1733,3050,0,4560,0,26.0
2022-05-16,3,16.1,9.5,12.6,0.0,0.0,0.0,36944.53,33701.69,22.9,13615,7662,224,14577,4462,55.0
2022-05-17,3,13.3,6.1,9.6,0.0,0.0,0.0,36855.19,33604.76,19.9,13979,9047,284,15836,4485,56.0
2022-05-18,3,12.5,4.4,8.2,0.0,0.0,0.0,36767.88,33509.93,25.9,13723,8795,255,15675,4227,50.0
2022-05-19,3,12.5,1.0,5.7,0.0,0.0,0.0,36682.69,33417.34,9.2,13710,8879,269,15691,4375,71.0
2022-05-20,3,14.4,3.4,7.8,0.0,0.0,0.0,36599.74,26199.81,11.2,13225,8420,168,15030,3992,60.0
2022-05-21,3,15.9,5.3,9.5,0.0,0.0,0.0,36519.14,31207.87,14.0,3102,4821,0,6478,0,19.0
2022-05-22,3,15.8,4.9,9.2,0.0,0.0,0.0,36441.0,30992.31,11.2,1955,2981,0,4777,0,18.0
2022-05-23,51,15.3,3.9,8.5,0.1,0.1,1.0,36365.43,33071.69,11.0,12914,8289,216,14440,4420,42.0
2022-05-24,3,15.9,4.2,8.7,0.0,0.0,0.0,36291.98,32991.59,11.7,14029,9022,242,15715,3905,75.0
2022-05-25,51,15.5,3.8,8.9,0.2,0.2,2.0,36220.32,31173.76,10.0,13683,9034,234,15536,4531,54.0
2022-05-26,3,15.1,5.2,9.4,0.0,0.0,0.0,36150.53,27347.23,9.4,14094,9156,236,15478,4057,76.0
2022-05-27,53,15.3,6.5,10.3,0.7,0.7,2.0,36082.66,30822.26,10.4,13001,8735,182,14701,2498,123.0
2022-05-28,51,14.7,4.3,9.4,1.0,1.0,4.0,36016.81,31027.59,12.8,2855,4303,0,6034,0,11.0
2022-05-29,3,12.4,0.9,5.5,0.0,0.0,0.0,35953.02,32043.84,16.8,2049,3591,0,4969,0,16.0
2022-05-30,71,7.6,-0.4,4.6,27.0,26.7,13.0,35891.37,0.0,21.7,1652,2453,0,3643,0,13.0
2022-05-31,73,7.1,3.2,5.4,4.1,3.7,14.0,35831.94,16444.95,26.0,12985,7786,261,14379,4274,57.0
2022-06-01,51,5.7,2.3,3.8,0.4,0.4,4.0,35774.79,6044.59,33.3,13412,8458,243,14828,4518,78.0
2022-06-02,3,9.9,0.2,4.6,0.0,0.0,0.0,35719.99,25069.18,12.9,13351,8513,249,14933,4426,64.0
2022-06-03,51,7.9,-1.0,3.7,0.2,0.2,2.0,35667.62,5570.88,13.2,12913,8520,193,14151,4191,51.0
2022-06-04,51,7.9,4.5,6.3,0.2,0.2,1.0,35617.75,9037.27,19.6,2632,4137,0,5868,0,16.0
2022-06-05,51,10.6,7.6,8.5,1.7,1.7,13.0,35570.44,18747.9,33.9,1704,2837,0,4354,0,12.0
2022-06-06,73,8.5,4.0,5.5,12.8,12.2,11.0,35525.78,13631.79,34.8,12330,7863,222,13727,4404,49.0
2022-06-07,61,7.3,3.1,4.6,3.9,3.9,9.0,35483.82,14613.69,25.9,12863,8321,233,14594,4367,58.0
2022-06-08,51,8.2,3.1,5.2,0.2,0.2,1.0,35444.65,30867.73,20.2,13434,8663,254,14764,4138,38.0
2022-06-09,51,8.6,3.5,6.0,0.5,0.5,5.0,35408.34,13945.1,23.8,13407,8337,226,14799,4397,48.0
2022-06-10,51,10.5,6.0,7.5,0.2,0.2,2.0,35374.93,29537.18,22.8,12698,8385,193,14180,3862,48.0
